Название	Цена	Размер скидки	Мера веса/объема/цена за указанную меру	Старая цена	Ссылка на картинку
БЗМЖ Сыр СВЕЖИЙ РЯД Янтарь плавленый 45% 400г	199.99	0.0	1 шт	199.99	https://photos.okolo.app/product/1208777-main/320x320.jpeg
Масло шоколадное Станция Молочная 62% 180г	129.99	0.0	1 шт	129.99	https://photos.okolo.app/product/1208776-main/320x320.jpeg
Сгущенка вареная Станция Молочная с сахаром  370г	119.99	0.0	1 шт	119.99	https://photos.okolo.app/product/1208680-main/320x320.jpeg
Молоко цельное сгущенное Станция Молочная 8.5% 270г	89.99	0.0	1 шт	89.99	https://photos.okolo.app/product/1208568-main/320x320.jpeg
"Сливочный ТМ ""LiebenDorf"" сыр плавленый 50% ж, круг 130 г"	74.99	18	1 шт	90.99	https://photos.okolo.app/product/1208407-main/320x320.jpeg
Молоко Станция Молочная 3.3-6.0% 930мл	71.99	0.0	1 шт	71.99	https://photos.okolo.app/product/1208312-main/320x320.jpeg
Сгущенное молоко Станция Молочная цельное с сахаром 8.5% 360г	119.99	0.0	1 шт	119.99	https://photos.okolo.app/product/1208233-main/320x320.jpeg
Продукт творожно-йогуртовый Активиа малина 3.5% 135г	47.99	22	1 шт	61.34	https://photos.okolo.app/product/1208215-main/320x320.jpeg
"Напиток кисломолочный газированный обезжиренный ""Тан"" 0,1% 1л"	59.99	0.0	1 шт	59.99	https://photos.okolo.app/product/1208197-main/320x320.jpeg
Биойогурт Верховье вишня-черешня-асая обогащённый детский 2.9%, 150г	44.99	0.0	1 шт	44.99	https://photos.okolo.app/product/1208087-main/320x320.jpeg
Молоко Станция Молочная пастеризованное 2.5%, 900мл	59.99	0.0	1 шт	59.99	https://photos.okolo.app/product/1206292-main/320x320.jpeg
Крем Вкуснотеево сливки для взбивания 33%, 250г	138.99	0.0	1 шт	138.99	https://photos.okolo.app/product/1206011-main/320x320.jpeg
Сыр творожный LiebenDorf с зеленью 140г	94.99	0.0	1 шт	94.99	https://photos.okolo.app/product/1205841-main/320x320.jpeg
Сыр творожный LiebenDorf сливочный 140г	92.99	0.0	1 шт	92.99	https://photos.okolo.app/product/1205840-main/320x320.jpeg
Сыр полутвёрдый Кабош Чеддер красный 49%, 200г	199.99	0.0	1 шт	199.99	https://photos.okolo.app/product/1204801-main/320x320.jpeg
Биойогурт Верховье Яблоко-груша-амарант 2.9% 150г	44.99	0.0	1 шт	44.99	https://photos.okolo.app/product/1204679-main/320x320.jpeg
Молоко Parmalat безлактозное ультрапастеризованное 1.8%, 1л	137.99	0.0	1 шт	137.99	https://photos.okolo.app/product/1203662-main/320x320.jpeg
Сыр Брест-Литовск маасдам 45% 200г	189.99	0.0	1 шт	189.99	https://photos.okolo.app/product/1203550-main/320x320.jpeg
Сыр полутвёрдый Брест-Литовск Российский 50%, 200г	149.99	25	1 шт	199.99	https://photos.okolo.app/product/1203549-main/320x320.jpeg
Молоко Простоквашино цельное отборное питьевое пастеризованное 3.4-4.5% 1.5л	124.99	0.0	1 шт	124.99	https://photos.okolo.app/product/1203411-main/320x320.jpeg
Сыр Ольхово плавленый копченый  40% 125г	89.99	17	1 шт	107.99	https://photos.okolo.app/product/1203082-main/320x320.jpeg
Сыр рассольный Свежий Ряд Сулугуни 45%	799.99	0.0	1 кг	799.99	https://photos.okolo.app/product/1202523-main/320x320.jpeg
Сыр Тысяча озёр сливочный 50% 200г	149.99	29	1 шт	209.99	https://photos.okolo.app/product/1372909-main/320x320.jpeg
Сметана Искренне Ваш 15% 180г	45.99	0.0	1 шт	45.99	https://photos.okolo.app/product/1401652-main/320x320.jpeg
Кефир Станция Молочная 3.2%, 930г	79.99	0.0	1 шт	79.99	https://photos.okolo.app/product/1199883-main/320x320.jpeg
Кефир Простоквашино коктейль с Клубникой обезжиренный 900г	81.99	16	1 шт	97.99	https://photos.okolo.app/product/1199742-main/320x320.jpeg
Кефир Станция Молочная 1%, 930г	66.99	0.0	1 шт	66.99	https://photos.okolo.app/product/1199725-main/320x320.jpeg
Масло 7 Утра сладкосливочное 61.5% 170г	89.99	0.0	1 шт	89.99	https://photos.okolo.app/product/1199466-main/320x320.jpeg
